game_id,season_id,year,phase,group,date,started_at,ended_at,location,innings,audience,status,finished_status,home_team,home_team_id,away_team,away_team_id,home_runs,away_runs,home_hits,away_hits,home_errors,away_errors,home_scores,away_scores,winner_side,home_win
oiaj6,CPBL-2023-sk,2023,一軍-3,例行賽,2023-08-15,2023-08-15 18:36,2023-08-15 21:43,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,WdFR4,中信兄弟,rSQKE,11,5,14,7,0,0,"4,0,0,2,0,0,5,0,0","0,3,0,0,0,0,0,2,0",HOME,1
D87XG,CPBL-2023-sk,2023,一軍-3,例行賽,2023-08-15,2023-08-15 18:35,2023-08-15 21:24,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,YdmwO,富邦悍將,O2zA3,2,1,6,5,0,0,"1,0,0,0,0,0,0,0,1","0,0,0,0,0,1,0,0,0",HOME,1
rYi5M,CPBL-2023-sk,2023,一軍-3,例行賽,2023-08-14,2023-08-14 18:36,2023-08-14 22:26,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,O2zA3,樂天桃猿,WdFR4,6,14,11,15,0,0,"1,0,0,0,0,0,0,1,4","4,1,0,0,0,1,0,2,6",AWAY,0
TRjDB,CPBL-2023-sk,2023,一軍-3,例行賽,2023-08-13,2023-08-13 17:31,2023-08-13 20:29,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,BLJyr,樂天桃猿,WdFR4,2,0,6,4,0,0,"0,0,2,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",HOME,1
EkVNb,CPBL-2023-sk,2023,一軍-3,例行賽,2023-08-13,2023-08-13 17:05,2023-08-13 20:12,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rSQKE,味全龍,YdmwO,5,3,8,6,0,0,"3,0,0,0,1,1,0,0,0","0,0,0,0,0,3,0,0,0",HOME,1
qY7Uo,CPBL-2023-sk,2023,一軍-3,例行賽,2023-08-12,2023-08-12 17:05,2023-08-12 22:01,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,BLJyr,富邦悍將,O2zA3,3,7,5,11,0,0,"1,0,1,0,1,0,0,0,0","0,1,4,0,1,1,0,0,0",AWAY,0
ae3AM,CPBL-2023-sk,2023,一軍-3,例行賽,2023-08-12,2023-08-12 17:05,2023-08-12 20:57,臺中市洲際棒球場,12,,FINISHED,NORMAL,中信兄弟,rSQKE,味全龍,YdmwO,1,2,5,7,0,0,"0,0,0,0,0,0,0,1,0,0,0,0","0,0,0,0,0,0,1,0,0,0,0,1",AWAY,0
5VIAI,CPBL-2023-sk,2023,一軍-3,例行賽,2023-08-11,2023-08-11 18:47,2023-08-11 23:09,臺中市洲際棒球場,12,,FINISHED,NORMAL,中信兄弟,rSQKE,味全龍,YdmwO,4,3,14,9,0,0,"0,1,1,0,1,0,0,0,0,0,0,1","3,0,0,0,0,0,0,0,0,0,0,0",HOME,1
ed17B,CPBL-2023-sk,2023,一軍-3,例行賽,2023-08-09,2023-08-09 18:35,2023-08-09 21:54,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,WdFR4,富邦悍將,O2zA3,5,3,10,10,0,0,"1,0,0,1,0,0,0,3,0","1,0,0,0,0,0,0,0,2",HOME,1
j5Ept,CPBL-2023-sk,2023,一軍-3,例行賽,2023-08-09,2023-08-09 18:35,2023-08-09 21:23,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,BLJyr,味全龍,YdmwO,4,1,7,6,0,0,"0,4,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,1",HOME,1
rXntG,CPBL-2023-sk,2023,一軍-3,例行賽,2023-08-08,2023-08-08 18:36,2023-08-08 22:10,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,WdFR4,中信兄弟,rSQKE,3,11,12,11,0,0,"3,0,0,0,0,0,0,0,0","0,2,0,1,3,2,0,0,3",AWAY,0
pxVot,CPBL-2023-sk,2023,一軍-3,例行賽,2023-08-08,2023-08-08 18:35,2023-08-08 21:31,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,BLJyr,味全龍,YdmwO,3,1,7,5,0,0,"0,2,0,0,0,0,1,0,0","0,0,0,0,0,1,0,0,0",HOME,1
4kCdN,CPBL-2023-sk,2023,一軍-3,例行賽,2023-08-07,2023-08-07 18:35,2023-08-07 21:44,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rSQKE,統一7-ELEVEn獅,BLJyr,0,6,3,9,0,0,"0,0,0,0,0,0,0,0,0","1,1,2,2,0,0,0,0,0",AWAY,0
APn1p,CPBL-2023-sk,2023,一軍-3,例行賽,2023-08-06,2023-08-06 17:05,2023-08-06 20:44,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,O2zA3,統一7-ELEVEn獅,BLJyr,4,1,10,10,0,0,"1,0,0,0,0,0,3,0,0","0,0,0,0,1,0,0,0,0",HOME,1
vSo2j,CPBL-2023-sk,2023,一軍-3,例行賽,2023-08-06,2023-08-06 17:06,2023-08-06 20:04,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,YdmwO,樂天桃猿,WdFR4,4,3,10,8,0,0,"0,1,0,1,0,2,0,0,0","0,0,0,0,0,1,1,1,0",HOME,1
ILZv0,CPBL-2023-sk,2023,一軍-3,例行賽,2023-08-05,2023-08-05 17:07,2023-08-05 20:34,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,O2zA3,中信兄弟,rSQKE,6,2,12,8,0,0,"2,0,3,0,0,0,1,0,0","0,0,0,0,2,0,0,0,0",HOME,1
2Zsmc,CPBL-2023-sk,2023,一軍-3,例行賽,2023-08-05,2023-08-05 17:05,2023-08-05 20:06,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,YdmwO,樂天桃猿,WdFR4,4,8,7,11,0,0,"1,0,2,1,0,0,0,0,0","1,0,0,0,0,1,5,0,1",AWAY,0
Kqr2j,CPBL-2023-sk,2023,一軍-3,例行賽,2023-08-04,2023-08-04 18:35,2023-08-04 22:24,花蓮縣立德興棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,BLJyr,中信兄弟,rSQKE,3,8,7,12,0,0,"1,0,0,0,0,2,0,0,0","2,0,0,0,1,2,1,0,2",AWAY,0
ax7aw,CPBL-2023-sk,2023,一軍-3,例行賽,2023-08-04,2023-08-04 18:35,2023-08-04 21:16,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,YdmwO,樂天桃猿,WdFR4,1,5,8,8,0,0,"0,0,0,0,0,0,1,0,0","0,1,0,0,1,1,0,0,2",AWAY,0
eoCeS,CPBL-2023-sk,2023,一軍-3,例行賽,2023-08-03,2023-08-03 18:35,2023-08-03 21:46,花蓮縣立德興棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,BLJyr,中信兄弟,rSQKE,0,4,7,6,0,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,2,0,2,0",AWAY,0
GLABX,CPBL-2023-sk,2023,一軍-3,例行賽,2023-08-02,2023-08-02 18:36,2023-08-02 21:50,花蓮縣立德興棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,BLJyr,中信兄弟,rSQKE,1,2,9,5,0,0,"0,0,0,1,0,0,0,0,0","0,0,0,0,0,0,2,0,0",AWAY,0
oOmDz,CPBL-2023-sk,2023,一軍-3,例行賽,2023-08-02,2023-08-02 18:35,2023-08-02 22:06,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,O2zA3,樂天桃猿,WdFR4,3,10,10,13,0,0,"0,1,0,0,0,1,0,0,1","3,2,1,1,0,0,0,1,2",AWAY,0
rSxzP,CPBL-2023-sk,2023,一軍-3,例行賽,2023-08-01,2023-08-01 18:35,2023-08-01 21:04,臺北市立天母棒球場,8,,FINISHED,NORMAL,統一7-ELEVEn獅,BLJyr,味全龍,YdmwO,0,0,2,3,0,0,"0,0,0,0,0,0,0","0,0,0,0,0,0,0,0",TIE,
N5wDx,CPBL-2023-sk,2023,一軍-3,例行賽,2023-07-27,2023-07-27 18:35,2023-07-27 21:39,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,YdmwO,統一7-ELEVEn獅,BLJyr,8,1,11,7,0,0,"0,0,0,1,2,4,0,1,0","0,0,0,0,1,0,0,0,0",HOME,1
kDb8D,CPBL-2023-sk,2023,一軍-3,例行賽,2023-07-25,2023-07-25 18:36,2023-07-25 21:29,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,YdmwO,富邦悍將,O2zA3,4,1,9,7,0,0,"0,4,0,0,0,0,0,0,0","0,0,0,0,0,1,0,0,0",HOME,1
JpjBm,CPBL-2023-sk,2023,一軍-3,例行賽,2023-07-24,2023-07-24 18:35,2023-07-24 21:27,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,O2zA3,味全龍,YdmwO,6,0,9,1,0,0,"0,0,2,0,3,1,0,0,0","0,0,0,0,0,0,0,0,0",HOME,1
z7iB7,CPBL-2023-sk,2023,一軍-3,例行賽,2023-07-23,2023-07-23 17:05,2023-07-23 20:45,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,WdFR4,統一7-ELEVEn獅,BLJyr,4,5,8,11,0,0,"2,0,1,0,0,0,1,0,0","2,1,0,0,0,0,0,0,2",AWAY,0
j7CDN,CPBL-2023-sk,2023,一軍-3,例行賽,2023-07-23,2023-07-23 17:05,2023-07-23 20:28,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rSQKE,富邦悍將,O2zA3,3,4,6,12,0,0,"0,0,0,3,0,0,0,0,0","0,1,0,0,2,0,0,0,1",AWAY,0
ctiHc,CPBL-2023-sk,2023,一軍-3,例行賽,2023-07-22,2023-07-22 17:05,2023-07-22 20:48,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,WdFR4,統一7-ELEVEn獅,BLJyr,10,4,16,9,0,0,"0,0,0,0,3,6,1,0,0","1,0,0,1,0,0,2,0,0",HOME,1
vDoye,CPBL-2023-sk,2023,一軍-3,例行賽,2023-07-22,2023-07-22 17:06,2023-07-22 20:23,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rSQKE,味全龍,YdmwO,3,5,11,7,0,0,"0,1,0,0,0,0,0,0,2","0,3,0,0,0,0,0,2,0",AWAY,0
5y72y,CPBL-2023-sk,2023,一軍-3,例行賽,2023-07-21,2023-07-21 18:35,2023-07-21 22:28,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,WdFR4,統一7-ELEVEn獅,BLJyr,8,7,13,12,0,0,"0,0,0,4,0,0,0,2,2","1,0,1,0,0,0,0,0,5",HOME,1
0qBui,CPBL-2023-sk,2023,一軍-3,例行賽,2023-07-21,2023-07-21 18:35,2023-07-21 22:26,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,O2zA3,味全龍,YdmwO,3,4,9,10,0,0,"0,2,0,0,0,0,0,0,1","0,0,0,0,3,0,1,0,0",AWAY,0
7eKUy,CPBL-2023-sk,2023,一軍-3,例行賽,2023-07-20,2023-07-20 18:35,2023-07-20 21:22,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rSQKE,樂天桃猿,WdFR4,6,4,9,10,0,0,"1,0,0,2,2,0,0,1,0","0,2,0,0,0,0,0,2,0",HOME,1
9I9T2,CPBL-2023-sk,2023,一軍-3,例行賽,2023-07-19,2023-07-19 19:30,2023-07-19 23:00,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,O2zA3,味全龍,YdmwO,8,5,13,8,0,0,"1,0,2,2,0,3,0,0,0","0,0,0,0,2,0,3,0,0",HOME,1
82jAu,CPBL-2023-sk,2023,一軍-3,例行賽,2023-07-19,2023-07-19 18:35,2023-07-19 21:16,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rSQKE,統一7-ELEVEn獅,BLJyr,1,0,4,6,0,0,"0,0,0,1,0,0,0,0,0","0,0,0,0,0,0,0,0,0",HOME,1
QGddA,CPBL-2023-sk,2023,一軍-3,例行賽,2023-07-18,2023-07-18 18:35,2023-07-18 22:25,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,O2zA3,樂天桃猿,WdFR4,6,1,13,4,0,0,"0,0,0,0,1,2,0,3,0","0,0,0,0,1,0,0,0,0",HOME,1
vm98i,CPBL-2023-sk,2023,一軍-3,例行賽,2023-07-16,2023-07-16 17:05,2023-07-16 20:43,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,BLJyr,富邦悍將,O2zA3,4,2,9,8,0,0,"0,0,0,2,2,0,0,0,0","1,0,1,0,0,0,0,0,0",HOME,1
VXpb0,CPBL-2023-sk,2023,一軍-3,例行賽,2023-07-16,2023-07-16 17:06,2023-07-16 20:23,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,YdmwO,中信兄弟,rSQKE,6,2,13,8,0,0,"1,2,0,1,0,1,1,0,0","2,0,0,0,0,0,0,0,0",HOME,1
87WFV,CPBL-2023-sk,2023,一軍-3,例行賽,2023-07-15,2023-07-15 17:05,2023-07-15 20:17,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,BLJyr,富邦悍將,O2zA3,2,5,8,7,0,0,"0,0,1,1,0,0,0,0,0","1,2,0,0,2,0,0,0,0",AWAY,0
QKKtM,CPBL-2023-sk,2023,一軍-3,例行賽,2023-07-15,2023-07-15 17:05,2023-07-15 20:16,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,YdmwO,樂天桃猿,WdFR4,5,2,8,4,0,0,"0,0,0,0,0,2,0,3,0","2,0,0,0,0,0,0,0,0",HOME,1
lXJYG,CPBL-2023-sk,2023,一軍-3,例行賽,2023-07-14,2023-07-14 18:35,2023-07-14 21:55,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,BLJyr,富邦悍將,O2zA3,4,3,9,3,0,0,"0,0,0,0,1,3,0,0,0","2,0,0,0,0,0,0,1,0",HOME,1
yELVd,CPBL-2023-sk,2023,一軍-3,例行賽,2023-07-14,2023-07-14 18:35,2023-07-14 22:12,臺中市洲際棒球場,10,,FINISHED,NORMAL,中信兄弟,rSQKE,樂天桃猿,WdFR4,2,9,9,13,0,0,"1,0,0,0,0,0,0,1,0,0","0,0,0,2,0,0,0,0,0,7",AWAY,0
jEtXF,CPBL-2023-sk,2023,一軍-3,例行賽,2023-07-03,2023-07-03 18:35,2023-07-03 21:56,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,O2zA3,統一7-ELEVEn獅,BLJyr,5,9,7,16,0,0,"0,0,2,0,0,0,0,3,0","1,0,3,0,0,0,4,1,0",AWAY,0
BjyD2,CPBL-2023-sk,2023,一軍-3,例行賽,2023-07-02,2023-07-02 17:06,2023-07-02 20:11,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rSQKE,味全龍,YdmwO,0,1,4,5,0,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,1",AWAY,0
V6lH5,CPBL-2023-sk,2023,一軍-3,例行賽,2023-07-02,2023-07-02 17:53,2023-07-02 21:46,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,WdFR4,統一7-ELEVEn獅,BLJyr,3,6,5,8,0,0,"1,0,0,1,0,0,1,0,0","0,1,0,0,3,0,2,0,0",AWAY,0
KPBdP,CPBL-2023-sk,2023,一軍-3,例行賽,2023-07-01,2023-07-01 17:06,2023-07-01 22:29,新北市立新莊棒球場,11,,FINISHED,NORMAL,富邦悍將,O2zA3,樂天桃猿,WdFR4,3,6,12,15,0,0,"1,0,0,0,1,0,0,0,1,0,0","0,0,2,0,1,0,0,0,0,0,3",AWAY,0
5ewfN,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-30,2023-06-30 18:35,2023-06-30 21:33,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,WdFR4,中信兄弟,rSQKE,6,0,12,6,0,0,"1,0,1,0,0,2,1,1,0","0,0,0,0,0,0,0,0,0",HOME,1
Yu5Xv,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-29,2023-06-29 18:36,2023-06-29 22:22,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,O2zA3,統一7-ELEVEn獅,BLJyr,3,7,6,13,0,0,"0,0,0,1,0,0,0,0,2","0,0,1,2,1,0,0,0,3",AWAY,0
UtPKd,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-29,2023-06-29 18:35,2023-06-29 22:05,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,WdFR4,味全龍,YdmwO,5,2,6,7,0,0,"0,0,0,0,2,1,1,1,0","0,0,1,1,0,0,0,0,0",HOME,1
qjTqY,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-28,2023-06-28 18:35,2023-06-28 22:11,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,YdmwO,中信兄弟,rSQKE,10,7,12,13,0,0,"1,0,1,1,4,3,0,0,0","0,0,2,5,0,0,0,0,0",HOME,1
Kp5mK,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-27,2023-06-27 18:35,2023-06-27 23:27,嘉義市立棒球場,12,,FINISHED,NORMAL,統一7-ELEVEn獅,BLJyr,樂天桃猿,WdFR4,4,4,10,11,0,0,"0,0,0,0,2,1,1,0,0,0,0,0","0,1,1,2,0,0,0,0,0,0,0,0",TIE,
NZ247,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-27,2023-06-27 18:35,2023-06-27 21:41,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,YdmwO,中信兄弟,rSQKE,3,9,7,11,0,0,"0,0,0,0,1,0,0,2,0","0,0,0,0,0,2,5,2,0",AWAY,0
tnHs6,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-25,2023-06-25 17:05,2023-06-25 21:16,樂天桃園棒球場,10,,FINISHED,NORMAL,樂天桃猿,WdFR4,統一7-ELEVEn獅,BLJyr,6,5,18,14,0,0,"1,2,0,0,0,1,0,0,1,1","1,1,0,1,1,0,0,0,1,0",HOME,1
H9TAs,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-25,2023-06-25 17:06,2023-06-25 21:00,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,YdmwO,富邦悍將,O2zA3,11,7,13,11,0,0,"2,0,1,0,2,6,0,0,0","0,4,0,0,2,0,0,0,1",HOME,1
QfWqC,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-24,2023-06-24 17:05,2023-06-24 20:05,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rSQKE,統一7-ELEVEn獅,BLJyr,3,2,7,8,0,0,"0,0,0,0,0,1,0,2,0","0,0,1,1,0,0,0,0,0",HOME,1
97aOw,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-24,2023-06-24 17:05,2023-06-24 20:58,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,YdmwO,樂天桃猿,WdFR4,0,4,5,10,0,0,"0,0,0,0,0,0,0,0,0","0,0,0,2,0,0,1,1,0",AWAY,0
0hPqY,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-23,2023-06-23 17:05,2023-06-23 20:45,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rSQKE,富邦悍將,O2zA3,5,3,5,6,0,0,"1,0,0,0,3,0,0,1,0","0,0,0,0,0,2,0,0,1",HOME,1
89xF4,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-23,2023-06-23 17:17,2023-06-23 20:39,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,YdmwO,樂天桃猿,WdFR4,7,5,13,11,0,0,"1,0,4,2,0,0,0,0,0","0,0,0,0,0,1,0,0,4",HOME,1
qBqhe,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-22,2023-06-22 17:06,2023-06-22 20:41,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rSQKE,富邦悍將,O2zA3,4,5,9,6,0,0,"0,0,0,0,1,0,0,0,3","3,0,0,1,0,0,0,0,1",AWAY,0
WcTpA,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-22,2023-06-22 17:05,2023-06-22 20:29,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,WdFR4,統一7-ELEVEn獅,BLJyr,1,10,6,19,0,0,"0,0,0,0,0,1,0,0,0","3,5,0,1,0,1,0,0,0",AWAY,0
8dtHh,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-21,2023-06-21 18:35,2023-06-21 21:55,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rSQKE,統一7-ELEVEn獅,BLJyr,8,7,9,10,0,0,"0,1,0,1,1,5,0,0,0","4,1,0,0,0,0,2,0,0",HOME,1
ccxJd,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-21,2023-06-21 18:36,2023-06-21 21:59,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,YdmwO,富邦悍將,O2zA3,11,2,13,6,0,0,"0,1,0,0,0,0,7,3,0","0,0,0,0,2,0,0,0,0",HOME,1
Glmxv,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-20,2023-06-20 18:35,2023-06-20 22:34,臺南市立棒球場,11,,FINISHED,NORMAL,統一7-ELEVEn獅,BLJyr,樂天桃猿,WdFR4,2,4,8,10,0,0,"0,0,1,0,0,0,0,1,0,0,0","0,1,0,0,0,0,0,1,0,0,2",AWAY,0
dESCg,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-20,2023-06-20 18:35,2023-06-20 21:43,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rSQKE,味全龍,YdmwO,2,6,7,12,0,0,"0,0,0,0,2,0,0,0,0","0,0,1,0,4,0,0,0,1",AWAY,0
ak9dF,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-18,2023-06-18 17:05,2023-06-18 20:50,臺南市立棒球場,10,,FINISHED,NORMAL,統一7-ELEVEn獅,BLJyr,味全龍,YdmwO,8,7,12,12,0,0,"6,0,1,0,0,0,0,0,0,1","0,1,0,5,0,0,0,1,0,0",HOME,1
9K2ye,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-18,2023-06-18 17:06,2023-06-18 20:51,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,O2zA3,中信兄弟,rSQKE,6,11,15,11,0,0,"0,1,1,2,0,0,0,0,2","0,3,0,0,5,1,1,1,0",AWAY,0
Vyu2Y,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-17,2023-06-17 18:35,2023-06-17 21:40,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,BLJyr,富邦悍將,O2zA3,1,0,4,2,0,0,"0,0,1,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",HOME,1
IeeWg,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-17,2023-06-17 18:36,2023-06-17 23:17,樂天桃園棒球場,12,,FINISHED,NORMAL,樂天桃猿,WdFR4,中信兄弟,rSQKE,2,2,7,11,0,0,"0,0,0,0,2,0,0,0,0,0,0,0","0,1,0,0,0,0,1,0,0,0,0,0",TIE,
lvgF4,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-16,2023-06-16 18:35,2023-06-16 22:33,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,BLJyr,富邦悍將,O2zA3,8,6,10,11,0,0,"0,3,0,0,1,0,0,4,0","1,0,0,0,0,0,0,1,4",HOME,1
9HLtd,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-15,2023-06-15 18:36,2023-06-15 22:12,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,WdFR4,味全龍,YdmwO,1,8,9,12,0,0,"0,0,0,0,0,0,0,0,1","1,5,0,0,0,0,2,0,0",AWAY,0
F8p8E,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-14,2023-06-14 18:36,2023-06-14 21:16,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,O2zA3,中信兄弟,rSQKE,1,3,2,9,0,0,"0,0,0,0,0,1,0,0,0","0,0,0,1,0,2,0,0,0",AWAY,0
Z4kRq,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-13,2023-06-13 18:37,2023-06-13 22:43,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,O2zA3,樂天桃猿,WdFR4,3,7,9,11,0,0,"0,0,1,1,0,0,1,0,0","0,3,0,0,4,0,0,0,0",AWAY,0
fsT29,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-13,2023-06-13 18:35,2023-06-13 21:51,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,BLJyr,味全龍,YdmwO,6,2,12,3,0,0,"0,0,0,0,2,0,1,3,0","0,0,0,0,0,0,2,0,0",HOME,1
Yy1Kb,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-11,2023-06-11 17:05,2023-06-11 21:47,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,YdmwO,統一7-ELEVEn獅,BLJyr,12,9,14,12,0,0,"4,0,1,2,4,1,0,0,0","0,0,0,6,0,1,1,0,1",HOME,1
sUwfJ,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-11,2023-06-11 17:05,2023-06-11 20:20,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rSQKE,樂天桃猿,WdFR4,9,3,11,10,0,0,"1,0,1,1,2,0,4,0,0","0,0,0,3,0,0,0,0,0",HOME,1
5rKhi,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-10,2023-06-10 17:05,2023-06-10 19:48,臺北市立天母棒球場,8,,FINISHED,NORMAL,味全龍,YdmwO,富邦悍將,O2zA3,0,0,3,6,0,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",TIE,
srfNz,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-10,2023-06-10 17:05,2023-06-10 20:27,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rSQKE,樂天桃猿,WdFR4,7,0,11,6,0,0,"0,0,0,0,1,5,0,1,0","0,0,0,0,0,0,0,0,0",HOME,1
Gftii,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-09,2023-06-09 18:35,2023-06-09 21:46,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,BLJyr,富邦悍將,O2zA3,8,0,11,6,0,0,"6,0,0,2,0,0,0,0,0","0,0,0,0,0,0,0,0,0",HOME,1
HAgkC,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-09,2023-06-09 18:35,2023-06-09 22:38,臺中市洲際棒球場,11,,FINISHED,NORMAL,中信兄弟,rSQKE,樂天桃猿,WdFR4,6,5,11,10,0,0,"1,0,1,0,0,0,0,3,0,0,1","0,3,1,0,0,0,0,1,0,0,0",HOME,1
oawir,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-08,2023-06-08 18:35,2023-06-08 22:22,澄清湖棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,BLJyr,富邦悍將,O2zA3,9,1,14,6,0,0,"0,0,7,0,0,1,1,0,0","0,1,0,0,0,0,0,0,0",HOME,1
40Kin,CPBL-2023-sk,2023,一軍-3,例行賽,2023-06-08,2023-06-08 18:35,2023-06-08 22:09,臺北市立天母棒球場,10,,FINISHED,NORMAL,味全龍,YdmwO,中信兄弟,rSQKE,3,3,9,9,0,0,"1,0,1,1,0,0,0,0,0,0","0,0,0,0,0,2,0,1,0,0",TIE,
