game_id,season_id,year,phase,date,group,team,team_id,side,opponent,runs_scored,runs_allowed,hits,errors,win
5Kn5b,CPBLmi-2023-GP,2023,二軍,2023-04-25,例行賽,中信兄弟二軍,NCavq,away,富邦悍將二軍,2,3,10,0,0
m2rZD,CPBLmi-2023-GP,2023,二軍,2023-04-25,例行賽,味全龍二軍,HQ8OK,home,台鋼雄鷹,4,3,11,0,1
m2rZD,CPBLmi-2023-GP,2023,二軍,2023-04-25,例行賽,台鋼雄鷹,jnhaW,away,味全龍二軍,3,4,9,0,0
EJHlA,CPBLmi-2023-GP,2023,二軍,2023-04-23,例行賽,中信兄弟二軍,NCavq,home,台鋼雄鷹,2,2,9,0,
EJHlA,CPBLmi-2023-GP,2023,二軍,2023-04-23,例行賽,台鋼雄鷹,jnhaW,away,中信兄弟二軍,2,2,9,0,
N0NJN,CPBLmi-2023-GP,2023,二軍,2023-04-22,例行賽,樂天桃猿二軍,hIkqx,home,統一7-ELEVEn獅二軍,2,3,5,0,0
N0NJN,CPBLmi-2023-GP,2023,二軍,2023-04-22,例行賽,統一7-ELEVEn獅二軍,mcMYF,away,樂天桃猿二軍,3,2,8,0,1
YTeh0,CPBLmi-2023-GP,2023,二軍,2023-04-21,例行賽,味全龍二軍,HQ8OK,home,樂天桃猿二軍,3,3,6,0,
YTeh0,CPBLmi-2023-GP,2023,二軍,2023-04-21,例行賽,樂天桃猿二軍,hIkqx,away,味全龍二軍,3,3,6,0,
qFxiT,CPBLmi-2023-GP,2023,二軍,2023-04-21,例行賽,富邦悍將二軍,qwBXl,home,統一7-ELEVEn獅二軍,5,4,9,0,1
qFxiT,CPBLmi-2023-GP,2023,二軍,2023-04-21,例行賽,統一7-ELEVEn獅二軍,mcMYF,away,富邦悍將二軍,4,5,5,0,0
ofvlF,CPBLmi-2023-GP,2023,二軍,2023-04-19,例行賽,樂天桃猿二軍,hIkqx,home,台鋼雄鷹,3,3,6,0,
ofvlF,CPBLmi-2023-GP,2023,二軍,2023-04-19,例行賽,台鋼雄鷹,jnhaW,away,樂天桃猿二軍,3,3,3,0,
D0AnW,CPBLmi-2023-GP,2023,二軍,2023-04-19,例行賽,統一7-ELEVEn獅二軍,mcMYF,home,中信兄弟二軍,0,10,4,0,0
D0AnW,CPBLmi-2023-GP,2023,二軍,2023-04-19,例行賽,中信兄弟二軍,NCavq,away,統一7-ELEVEn獅二軍,10,0,12,0,1
tBHP5,CPBLmi-2023-GP,2023,二軍,2023-04-18,例行賽,樂天桃猿二軍,hIkqx,home,富邦悍將二軍,6,2,14,0,1
tBHP5,CPBLmi-2023-GP,2023,二軍,2023-04-18,例行賽,富邦悍將二軍,qwBXl,away,樂天桃猿二軍,2,6,10,0,0
M3bJl,CPBLmi-2023-GP,2023,二軍,2023-04-18,例行賽,統一7-ELEVEn獅二軍,mcMYF,home,味全龍二軍,0,5,2,0,0
M3bJl,CPBLmi-2023-GP,2023,二軍,2023-04-18,例行賽,味全龍二軍,HQ8OK,away,統一7-ELEVEn獅二軍,5,0,7,0,1
BdUXD,CPBLmi-2023-GP,2023,二軍,2023-04-16,例行賽,富邦悍將二軍,qwBXl,home,味全龍二軍,5,7,11,0,0
BdUXD,CPBLmi-2023-GP,2023,二軍,2023-04-16,例行賽,味全龍二軍,HQ8OK,away,富邦悍將二軍,7,5,10,0,1
5th33,CPBLmi-2023-GP,2023,二軍,2023-04-15,例行賽,台鋼雄鷹,jnhaW,home,中信兄弟二軍,12,3,16,0,1
5th33,CPBLmi-2023-GP,2023,二軍,2023-04-15,例行賽,中信兄弟二軍,NCavq,away,台鋼雄鷹,3,12,6,0,0
CmeFr,CPBLmi-2023-GP,2023,二軍,2023-04-14,例行賽,統一7-ELEVEn獅二軍,mcMYF,home,台鋼雄鷹,0,2,2,0,0
CmeFr,CPBLmi-2023-GP,2023,二軍,2023-04-14,例行賽,台鋼雄鷹,jnhaW,away,統一7-ELEVEn獅二軍,2,0,4,0,1
W2ZgN,CPBLmi-2023-GP,2023,二軍,2023-04-14,例行賽,樂天桃猿二軍,hIkqx,home,中信兄弟二軍,11,10,15,0,1
W2ZgN,CPBLmi-2023-GP,2023,二軍,2023-04-14,例行賽,中信兄弟二軍,NCavq,away,樂天桃猿二軍,10,11,13,0,0
yFkXK,CPBLmi-2023-GP,2023,二軍,2023-04-13,例行賽,統一7-ELEVEn獅二軍,mcMYF,home,富邦悍將二軍,5,5,11,0,
yFkXK,CPBLmi-2023-GP,2023,二軍,2023-04-13,例行賽,富邦悍將二軍,qwBXl,away,統一7-ELEVEn獅二軍,5,5,7,0,
dOFrL,CPBLmi-2023-GP,2023,二軍,2023-04-13,例行賽,樂天桃猿二軍,hIkqx,home,味全龍二軍,0,14,3,0,0
dOFrL,CPBLmi-2023-GP,2023,二軍,2023-04-13,例行賽,味全龍二軍,HQ8OK,away,樂天桃猿二軍,14,0,19,0,1
p3koc,CPBLmi-2023-GP,2023,二軍,2023-04-12,例行賽,台鋼雄鷹,jnhaW,home,味全龍二軍,6,8,9,0,0
p3koc,CPBLmi-2023-GP,2023,二軍,2023-04-12,例行賽,味全龍二軍,HQ8OK,away,台鋼雄鷹,8,6,12,0,1
xgA95,CPBLmi-2023-GP,2023,二軍,2023-04-12,例行賽,中信兄弟二軍,NCavq,home,富邦悍將二軍,1,9,10,0,0
xgA95,CPBLmi-2023-GP,2023,二軍,2023-04-12,例行賽,富邦悍將二軍,qwBXl,away,中信兄弟二軍,9,1,9,0,1
hZ7T8,CPBLmi-2023-GP,2023,二軍,2023-04-11,例行賽,台鋼雄鷹,jnhaW,home,樂天桃猿二軍,11,3,13,0,1
hZ7T8,CPBLmi-2023-GP,2023,二軍,2023-04-11,例行賽,樂天桃猿二軍,hIkqx,away,台鋼雄鷹,3,11,10,0,0
d2nX1,CPBLmi-2023-GP,2023,二軍,2023-04-11,例行賽,中信兄弟二軍,NCavq,home,統一7-ELEVEn獅二軍,3,4,9,0,0
d2nX1,CPBLmi-2023-GP,2023,二軍,2023-04-11,例行賽,統一7-ELEVEn獅二軍,mcMYF,away,中信兄弟二軍,4,3,9,0,1
KkONc,CPBLmi-2023-GP,2023,二軍,2023-04-09,例行賽,樂天桃猿二軍,hIkqx,home,統一7-ELEVEn獅二軍,1,1,5,0,
KkONc,CPBLmi-2023-GP,2023,二軍,2023-04-09,例行賽,統一7-ELEVEn獅二軍,mcMYF,away,樂天桃猿二軍,1,1,4,0,
PvxZr,CPBLmi-2023-GP,2023,二軍,2023-04-08,例行賽,味全龍二軍,HQ8OK,home,富邦悍將二軍,2,4,7,0,0
PvxZr,CPBLmi-2023-GP,2023,二軍,2023-04-08,例行賽,富邦悍將二軍,qwBXl,away,味全龍二軍,4,2,10,0,1
G6Nsz,CPBLmi-2023-GP,2023,二軍,2023-04-07,例行賽,中信兄弟二軍,NCavq,home,味全龍二軍,1,3,6,0,0
G6Nsz,CPBLmi-2023-GP,2023,二軍,2023-04-07,例行賽,味全龍二軍,HQ8OK,away,中信兄弟二軍,3,1,7,0,1
TvcqP,CPBLmi-2023-GP,2023,二軍,2023-04-07,例行賽,台鋼雄鷹,jnhaW,home,富邦悍將二軍,4,2,5,0,1
TvcqP,CPBLmi-2023-GP,2023,二軍,2023-04-07,例行賽,富邦悍將二軍,qwBXl,away,台鋼雄鷹,2,4,7,0,0
PbGEY,CPBLmi-2023-GP,2023,二軍,2023-04-06,例行賽,中信兄弟二軍,NCavq,home,樂天桃猿二軍,3,6,8,0,0
PbGEY,CPBLmi-2023-GP,2023,二軍,2023-04-06,例行賽,樂天桃猿二軍,hIkqx,away,中信兄弟二軍,6,3,12,0,1
OpV1n,CPBLmi-2023-GP,2023,二軍,2023-04-06,例行賽,台鋼雄鷹,jnhaW,home,統一7-ELEVEn獅二軍,6,3,8,0,1
OpV1n,CPBLmi-2023-GP,2023,二軍,2023-04-06,例行賽,統一7-ELEVEn獅二軍,mcMYF,away,台鋼雄鷹,3,6,9,0,0
eJDA9,CPBLmi-2023-GP,2023,二軍,2023-04-05,例行賽,味全龍二軍,HQ8OK,home,統一7-ELEVEn獅二軍,1,4,6,0,0
eJDA9,CPBLmi-2023-GP,2023,二軍,2023-04-05,例行賽,統一7-ELEVEn獅二軍,mcMYF,away,味全龍二軍,4,1,8,0,1
uhoGH,CPBLmi-2023-GP,2023,二軍,2023-04-05,例行賽,富邦悍將二軍,qwBXl,home,樂天桃猿二軍,4,6,7,0,0
uhoGH,CPBLmi-2023-GP,2023,二軍,2023-04-05,例行賽,樂天桃猿二軍,hIkqx,away,富邦悍將二軍,6,4,16,0,1
BhYzl,CPBLmi-2023-GP,2023,二軍,2023-04-04,例行賽,味全龍二軍,HQ8OK,home,台鋼雄鷹,2,4,4,0,0
BhYzl,CPBLmi-2023-GP,2023,二軍,2023-04-04,例行賽,台鋼雄鷹,jnhaW,away,味全龍二軍,4,2,13,0,1
wqpno,CPBLmi-2023-GP,2023,二軍,2023-04-04,例行賽,富邦悍將二軍,qwBXl,home,中信兄弟二軍,3,6,7,0,0
wqpno,CPBLmi-2023-GP,2023,二軍,2023-04-04,例行賽,中信兄弟二軍,NCavq,away,富邦悍將二軍,6,3,12,0,1
udKDl,CPBLmi-2022-C2,2022,二軍,2022-10-15,例行賽,味全龍二軍,zpYrU,home,中信兄弟二軍,13,12,20,0,1
udKDl,CPBLmi-2022-C2,2022,二軍,2022-10-15,例行賽,中信兄弟二軍,WpwCs,away,味全龍二軍,12,13,14,0,0
x4vxx,CPBLmi-2022-C2,2022,二軍,2022-10-14,例行賽,樂天桃猿二軍,0gdgG,home,統一7-ELEVEn獅二軍,0,3,4,0,0
x4vxx,CPBLmi-2022-C2,2022,二軍,2022-10-14,例行賽,統一7-ELEVEn獅二軍,RqKUf,away,樂天桃猿二軍,3,0,10,0,1
6byzQ,CPBLmi-2022-C2,2022,二軍,2022-10-13,例行賽,富邦悍將二軍,64pmi,home,統一7-ELEVEn獅二軍,1,4,6,0,0
6byzQ,CPBLmi-2022-C2,2022,二軍,2022-10-13,例行賽,統一7-ELEVEn獅二軍,RqKUf,away,富邦悍將二軍,4,1,9,0,1
6zVFG,CPBLmi-2022-C2,2022,二軍,2022-10-12,例行賽,富邦悍將二軍,64pmi,home,統一7-ELEVEn獅二軍,7,6,8,0,1
6zVFG,CPBLmi-2022-C2,2022,二軍,2022-10-12,例行賽,統一7-ELEVEn獅二軍,RqKUf,away,富邦悍將二軍,6,7,12,0,0
JahGB,CPBLmi-2022-C2,2022,二軍,2022-10-11,例行賽,富邦悍將二軍,64pmi,home,中信兄弟二軍,0,5,3,0,0
JahGB,CPBLmi-2022-C2,2022,二軍,2022-10-11,例行賽,中信兄弟二軍,WpwCs,away,富邦悍將二軍,5,0,12,0,1
IGbVh,CPBLmi-2022-C2,2022,二軍,2022-10-10,例行賽,中信兄弟二軍,WpwCs,home,富邦悍將二軍,0,3,7,0,0
IGbVh,CPBLmi-2022-C2,2022,二軍,2022-10-10,例行賽,富邦悍將二軍,64pmi,away,中信兄弟二軍,3,0,8,0,1
Ppi4D,CPBLmi-2022-C2,2022,二軍,2022-10-09,例行賽,味全龍二軍,zpYrU,home,統一7-ELEVEn獅二軍,7,3,9,0,1
Ppi4D,CPBLmi-2022-C2,2022,二軍,2022-10-09,例行賽,統一7-ELEVEn獅二軍,RqKUf,away,味全龍二軍,3,7,8,0,0
h40To,CPBLmi-2022-C2,2022,二軍,2022-10-08,例行賽,中信兄弟二軍,WpwCs,home,富邦悍將二軍,1,1,5,0,
h40To,CPBLmi-2022-C2,2022,二軍,2022-10-08,例行賽,富邦悍將二軍,64pmi,away,中信兄弟二軍,1,1,4,0,
eThVP,CPBLmi-2022-C2,2022,二軍,2022-10-07,例行賽,統一7-ELEVEn獅二軍,RqKUf,home,樂天桃猿二軍,7,5,12,0,1
eThVP,CPBLmi-2022-C2,2022,二軍,2022-10-07,例行賽,樂天桃猿二軍,0gdgG,away,統一7-ELEVEn獅二軍,5,7,9,0,0
jUccL,CPBLmi-2022-C2,2022,二軍,2022-10-06,例行賽,味全龍二軍,zpYrU,home,富邦悍將二軍,8,7,11,0,1
jUccL,CPBLmi-2022-C2,2022,二軍,2022-10-06,例行賽,富邦悍將二軍,64pmi,away,味全龍二軍,7,8,8,0,0
MvSZd,CPBLmi-2022-C2,2022,二軍,2022-10-06,例行賽,統一7-ELEVEn獅二軍,RqKUf,home,中信兄弟二軍,4,2,6,0,1
MvSZd,CPBLmi-2022-C2,2022,二軍,2022-10-06,例行賽,中信兄弟二軍,WpwCs,away,統一7-ELEVEn獅二軍,2,4,4,0,0
fFSe8,CPBLmi-2022-C2,2022,二軍,2022-10-05,例行賽,樂天桃猿二軍,0gdgG,home,中信兄弟二軍,1,6,4,0,0
fFSe8,CPBLmi-2022-C2,2022,二軍,2022-10-05,例行賽,中信兄弟二軍,WpwCs,away,樂天桃猿二軍,6,1,7,0,1
VFf7X,CPBLmi-2022-C2,2022,二軍,2022-10-05,例行賽,富邦悍將二軍,64pmi,home,味全龍二軍,3,0,11,0,1
VFf7X,CPBLmi-2022-C2,2022,二軍,2022-10-05,例行賽,味全龍二軍,zpYrU,away,富邦悍將二軍,0,3,6,0,0
PPmlI,CPBLmi-2022-C2,2022,二軍,2022-10-04,例行賽,統一7-ELEVEn獅二軍,RqKUf,home,富邦悍將二軍,1,4,4,0,0
PPmlI,CPBLmi-2022-C2,2022,二軍,2022-10-04,例行賽,富邦悍將二軍,64pmi,away,統一7-ELEVEn獅二軍,4,1,8,0,1
CTR38,CPBLmi-2022-C2,2022,二軍,2022-10-04,例行賽,味全龍二軍,zpYrU,home,樂天桃猿二軍,5,2,13,0,1
CTR38,CPBLmi-2022-C2,2022,二軍,2022-10-04,例行賽,樂天桃猿二軍,0gdgG,away,味全龍二軍,2,5,6,0,0
rW2lP,CPBLmi-2022-C2,2022,二軍,2022-10-01,例行賽,富邦悍將二軍,64pmi,home,統一7-ELEVEn獅二軍,6,12,12,0,0
rW2lP,CPBLmi-2022-C2,2022,二軍,2022-10-01,例行賽,統一7-ELEVEn獅二軍,RqKUf,away,富邦悍將二軍,12,6,14,0,1
l8YNp,CPBLmi-2022-C2,2022,二軍,2022-09-29,例行賽,中信兄弟二軍,WpwCs,home,統一7-ELEVEn獅二軍,7,9,9,0,0
l8YNp,CPBLmi-2022-C2,2022,二軍,2022-09-29,例行賽,統一7-ELEVEn獅二軍,RqKUf,away,中信兄弟二軍,9,7,10,0,1
sDV1Z,CPBLmi-2022-C2,2022,二軍,2022-09-28,例行賽,味全龍二軍,zpYrU,home,富邦悍將二軍,7,5,13,0,1
sDV1Z,CPBLmi-2022-C2,2022,二軍,2022-09-28,例行賽,富邦悍將二軍,64pmi,away,味全龍二軍,5,7,8,0,0
Qcmjo,CPBLmi-2022-C2,2022,二軍,2022-09-28,例行賽,中信兄弟二軍,WpwCs,home,統一7-ELEVEn獅二軍,13,10,12,0,1
Qcmjo,CPBLmi-2022-C2,2022,二軍,2022-09-28,例行賽,統一7-ELEVEn獅二軍,RqKUf,away,中信兄弟二軍,10,13,14,0,0
7mFrY,CPBLmi-2022-C2,2022,二軍,2022-09-27,例行賽,樂天桃猿二軍,0gdgG,home,統一7-ELEVEn獅二軍,4,13,12,0,0
7mFrY,CPBLmi-2022-C2,2022,二軍,2022-09-27,例行賽,統一7-ELEVEn獅二軍,RqKUf,away,樂天桃猿二軍,13,4,16,0,1
ac6BH,CPBLmi-2022-C2,2022,二軍,2022-09-27,例行賽,中信兄弟二軍,WpwCs,home,味全龍二軍,7,6,9,0,1
ac6BH,CPBLmi-2022-C2,2022,二軍,2022-09-27,例行賽,味全龍二軍,zpYrU,away,中信兄弟二軍,6,7,11,0,0
6LFnR,CPBLmi-2022-C2,2022,二軍,2022-09-25,例行賽,富邦悍將二軍,64pmi,home,味全龍二軍,7,5,12,0,1
6LFnR,CPBLmi-2022-C2,2022,二軍,2022-09-25,例行賽,味全龍二軍,zpYrU,away,富邦悍將二軍,5,7,10,0,0
iZgMN,CPBLmi-2022-C2,2022,二軍,2022-09-24,例行賽,統一7-ELEVEn獅二軍,RqKUf,home,樂天桃猿二軍,6,6,12,0,
iZgMN,CPBLmi-2022-C2,2022,二軍,2022-09-24,例行賽,樂天桃猿二軍,0gdgG,away,統一7-ELEVEn獅二軍,6,6,10,0,
J5H94,CPBLmi-2022-C2,2022,二軍,2022-09-23,例行賽,味全龍二軍,zpYrU,home,中信兄弟二軍,2,1,9,0,1
J5H94,CPBLmi-2022-C2,2022,二軍,2022-09-23,例行賽,中信兄弟二軍,WpwCs,away,味全龍二軍,1,2,1,0,0
lC8gF,CPBLmi-2022-C2,2022,二軍,2022-09-22,例行賽,富邦悍將二軍,64pmi,home,樂天桃猿二軍,6,1,10,0,1
lC8gF,CPBLmi-2022-C2,2022,二軍,2022-09-22,例行賽,樂天桃猿二軍,0gdgG,away,富邦悍將二軍,1,6,7,0,0
cOE5c,CPBLmi-2022-C2,2022,二軍,2022-09-22,例行賽,味全龍二軍,zpYrU,home,統一7-ELEVEn獅二軍,3,1,12,0,1
cOE5c,CPBLmi-2022-C2,2022,二軍,2022-09-22,例行賽,統一7-ELEVEn獅二軍,RqKUf,away,味全龍二軍,1,3,5,0,0
SdaIn,CPBLmi-2022-C2,2022,二軍,2022-09-21,例行賽,中信兄弟二軍,WpwCs,home,統一7-ELEVEn獅二軍,3,7,9,0,0
SdaIn,CPBLmi-2022-C2,2022,二軍,2022-09-21,例行賽,統一7-ELEVEn獅二軍,RqKUf,away,中信兄弟二軍,7,3,12,0,1
hdkfw,CPBLmi-2022-C2,2022,二軍,2022-09-21,例行賽,富邦悍將二軍,64pmi,home,樂天桃猿二軍,3,6,12,0,0
hdkfw,CPBLmi-2022-C2,2022,二軍,2022-09-21,例行賽,樂天桃猿二軍,0gdgG,away,富邦悍將二軍,6,3,11,0,1
CmfM1,CPBLmi-2022-C2,2022,二軍,2022-09-20,例行賽,味全龍二軍,zpYrU,home,樂天桃猿二軍,2,12,5,0,0
CmfM1,CPBLmi-2022-C2,2022,二軍,2022-09-20,例行賽,樂天桃猿二軍,0gdgG,away,味全龍二軍,12,2,16,0,1
lzZo4,CPBLmi-2022-C2,2022,二軍,2022-09-18,例行賽,統一7-ELEVEn獅二軍,RqKUf,home,中信兄弟二軍,2,0,5,0,1
lzZo4,CPBLmi-2022-C2,2022,二軍,2022-09-18,例行賽,中信兄弟二軍,WpwCs,away,統一7-ELEVEn獅二軍,0,2,5,0,0
Fw0L1,CPBLmi-2022-C2,2022,二軍,2022-09-17,例行賽,樂天桃猿二軍,0gdgG,home,味全龍二軍,0,0,3,0,
Fw0L1,CPBLmi-2022-C2,2022,二軍,2022-09-17,例行賽,味全龍二軍,zpYrU,away,樂天桃猿二軍,0,0,1,0,
4QQR2,CPBLmi-2022-C2,2022,二軍,2022-09-16,例行賽,中信兄弟二軍,WpwCs,home,富邦悍將二軍,2,19,5,0,0
4QQR2,CPBLmi-2022-C2,2022,二軍,2022-09-16,例行賽,富邦悍將二軍,64pmi,away,中信兄弟二軍,19,2,16,0,1
0c8FE,CPBLmi-2022-C2,2022,二軍,2022-09-15,例行賽,統一7-ELEVEn獅二軍,RqKUf,home,味全龍二軍,3,4,7,0,0
0c8FE,CPBLmi-2022-C2,2022,二軍,2022-09-15,例行賽,味全龍二軍,zpYrU,away,統一7-ELEVEn獅二軍,4,3,9,0,1
8xfDt,CPBLmi-2022-C2,2022,二軍,2022-09-15,例行賽,中信兄弟二軍,WpwCs,home,樂天桃猿二軍,2,4,7,0,0
8xfDt,CPBLmi-2022-C2,2022,二軍,2022-09-15,例行賽,樂天桃猿二軍,0gdgG,away,中信兄弟二軍,4,2,8,0,1
oJE0j,CPBLmi-2022-C2,2022,二軍,2022-09-14,例行賽,富邦悍將二軍,64pmi,home,樂天桃猿二軍,4,1,12,0,1
oJE0j,CPBLmi-2022-C2,2022,二軍,2022-09-14,例行賽,樂天桃猿二軍,0gdgG,away,富邦悍將二軍,1,4,7,0,0
rAp0h,CPBLmi-2022-C2,2022,二軍,2022-09-14,例行賽,味全龍二軍,zpYrU,home,統一7-ELEVEn獅二軍,2,6,7,0,0
rAp0h,CPBLmi-2022-C2,2022,二軍,2022-09-14,例行賽,統一7-ELEVEn獅二軍,RqKUf,away,味全龍二軍,6,2,7,0,1
RXtjD,CPBLmi-2022-C2,2022,二軍,2022-09-13,例行賽,中信兄弟二軍,WpwCs,home,味全龍二軍,5,4,9,0,1
RXtjD,CPBLmi-2022-C2,2022,二軍,2022-09-13,例行賽,味全龍二軍,zpYrU,away,中信兄弟二軍,4,5,7,0,0
xa38w,CPBLmi-2022-C2,2022,二軍,2022-09-13,例行賽,統一7-ELEVEn獅二軍,RqKUf,home,富邦悍將二軍,3,7,7,0,0
xa38w,CPBLmi-2022-C2,2022,二軍,2022-09-13,例行賽,富邦悍將二軍,64pmi,away,統一7-ELEVEn獅二軍,7,3,11,0,1
1y3Sh,CPBLmi-2022-C2,2022,二軍,2022-09-11,例行賽,樂天桃猿二軍,0gdgG,home,富邦悍將二軍,2,2,9,0,
1y3Sh,CPBLmi-2022-C2,2022,二軍,2022-09-11,例行賽,富邦悍將二軍,64pmi,away,樂天桃猿二軍,2,2,8,0,
LAR0d,CPBLmi-2022-C2,2022,二軍,2022-09-10,例行賽,味全龍二軍,zpYrU,home,中信兄弟二軍,0,9,2,0,0
LAR0d,CPBLmi-2022-C2,2022,二軍,2022-09-10,例行賽,中信兄弟二軍,WpwCs,away,味全龍二軍,9,0,16,0,1
b82r2,CPBLmi-2022-C2,2022,二軍,2022-09-09,例行賽,富邦悍將二軍,64pmi,home,統一7-ELEVEn獅二軍,7,0,13,0,1
b82r2,CPBLmi-2022-C2,2022,二軍,2022-09-09,例行賽,統一7-ELEVEn獅二軍,RqKUf,away,富邦悍將二軍,0,7,2,0,0
Fzqw6,CPBLmi-2022-C2,2022,二軍,2022-09-08,例行賽,樂天桃猿二軍,0gdgG,home,中信兄弟二軍,3,1,9,0,1
Fzqw6,CPBLmi-2022-C2,2022,二軍,2022-09-08,例行賽,中信兄弟二軍,WpwCs,away,樂天桃猿二軍,1,3,2,0,0
xMQwb,CPBLmi-2022-C2,2022,二軍,2022-09-07,例行賽,統一7-ELEVEn獅二軍,RqKUf,home,味全龍二軍,1,4,4,0,0
xMQwb,CPBLmi-2022-C2,2022,二軍,2022-09-07,例行賽,味全龍二軍,zpYrU,away,統一7-ELEVEn獅二軍,4,1,5,0,1
3iwWR,CPBLmi-2022-C2,2022,二軍,2022-09-02,例行賽,中信兄弟二軍,WpwCs,home,樂天桃猿二軍,3,5,8,0,0
3iwWR,CPBLmi-2022-C2,2022,二軍,2022-09-02,例行賽,樂天桃猿二軍,0gdgG,away,中信兄弟二軍,5,3,7,0,1
FO6QG,CPBLmi-2022-C2,2022,二軍,2022-09-01,例行賽,味全龍二軍,zpYrU,home,樂天桃猿二軍,5,0,10,0,1
FO6QG,CPBLmi-2022-C2,2022,二軍,2022-09-01,例行賽,樂天桃猿二軍,0gdgG,away,味全龍二軍,0,5,3,0,0
X8ItJ,CPBLmi-2022-C2,2022,二軍,2022-08-31,例行賽,味全龍二軍,zpYrU,home,樂天桃猿二軍,2,9,13,0,0
X8ItJ,CPBLmi-2022-C2,2022,二軍,2022-08-31,例行賽,樂天桃猿二軍,0gdgG,away,味全龍二軍,9,2,12,0,1
EL9g3,CPBLmi-2022-C2,2022,二軍,2022-08-30,例行賽,統一7-ELEVEn獅二軍,RqKUf,home,中信兄弟二軍,7,3,14,0,1
EL9g3,CPBLmi-2022-C2,2022,二軍,2022-08-30,例行賽,中信兄弟二軍,WpwCs,away,統一7-ELEVEn獅二軍,3,7,7,0,0
LWdBV,CPBLmi-2022-C2,2022,二軍,2022-08-30,例行賽,樂天桃猿二軍,0gdgG,home,味全龍二軍,5,3,7,0,1
LWdBV,CPBLmi-2022-C2,2022,二軍,2022-08-30,例行賽,味全龍二軍,zpYrU,away,樂天桃猿二軍,3,5,8,0,0
o9iYE,CPBLmi-2022-C2,2022,二軍,2022-08-27,例行賽,樂天桃猿二軍,0gdgG,home,味全龍二軍,1,6,9,0,0
o9iYE,CPBLmi-2022-C2,2022,二軍,2022-08-27,例行賽,味全龍二軍,zpYrU,away,樂天桃猿二軍,6,1,11,0,1
HESI8,CPBLmi-2022-C2,2022,二軍,2022-08-26,例行賽,統一7-ELEVEn獅二軍,RqKUf,home,中信兄弟二軍,2,6,6,0,0
HESI8,CPBLmi-2022-C2,2022,二軍,2022-08-26,例行賽,中信兄弟二軍,WpwCs,away,統一7-ELEVEn獅二軍,6,2,13,0,1
EEVOC,CPBLmi-2022-C2,2022,二軍,2022-08-25,例行賽,富邦悍將二軍,64pmi,home,中信兄弟二軍,2,2,6,0,
EEVOC,CPBLmi-2022-C2,2022,二軍,2022-08-25,例行賽,中信兄弟二軍,WpwCs,away,富邦悍將二軍,2,2,11,0,
7Zn1n,CPBLmi-2022-C2,2022,二軍,2022-08-24,例行賽,富邦悍將二軍,64pmi,home,中信兄弟二軍,2,2,6,0,
7Zn1n,CPBLmi-2022-C2,2022,二軍,2022-08-24,例行賽,中信兄弟二軍,WpwCs,away,富邦悍將二軍,2,2,8,0,
PD3u1,CPBLmi-2022-C2,2022,二軍,2022-08-23,例行賽,中信兄弟二軍,WpwCs,home,富邦悍將二軍,0,6,2,0,0
PD3u1,CPBLmi-2022-C2,2022,二軍,2022-08-23,例行賽,富邦悍將二軍,64pmi,away,中信兄弟二軍,6,0,10,0,1
bQiv7,CPBLmi-2022-C2,2022,二軍,2022-08-21,例行賽,樂天桃猿二軍,0gdgG,home,味全龍二軍,2,9,9,0,0
bQiv7,CPBLmi-2022-C2,2022,二軍,2022-08-21,例行賽,味全龍二軍,zpYrU,away,樂天桃猿二軍,9,2,12,0,1
DdcMH,CPBLmi-2022-C2,2022,二軍,2022-08-20,例行賽,中信兄弟二軍,WpwCs,home,富邦悍將二軍,4,6,8,0,0
DdcMH,CPBLmi-2022-C2,2022,二軍,2022-08-20,例行賽,富邦悍將二軍,64pmi,away,中信兄弟二軍,6,4,11,0,1
qxqJb,CPBLmi-2022-C2,2022,二軍,2022-08-16,例行賽,富邦悍將二軍,64pmi,home,味全龍二軍,2,7,6,0,0
qxqJb,CPBLmi-2022-C2,2022,二軍,2022-08-16,例行賽,味全龍二軍,zpYrU,away,富邦悍將二軍,7,2,11,0,1
TrFRQ,CPBLmi-2022-C2,2022,二軍,2022-08-16,例行賽,統一7-ELEVEn獅二軍,RqKUf,home,樂天桃猿二軍,3,8,10,0,0
TrFRQ,CPBLmi-2022-C2,2022,二軍,2022-08-16,例行賽,樂天桃猿二軍,0gdgG,away,統一7-ELEVEn獅二軍,8,3,12,0,1
vOZPA,CPBLmi-2022-C2,2022,二軍,2022-08-14,例行賽,中信兄弟二軍,WpwCs,home,富邦悍將二軍,0,7,1,0,0
vOZPA,CPBLmi-2022-C2,2022,二軍,2022-08-14,例行賽,富邦悍將二軍,64pmi,away,中信兄弟二軍,7,0,13,0,1
IBQZR,CPBLmi-2022-C2,2022,二軍,2022-08-13,例行賽,統一7-ELEVEn獅二軍,RqKUf,home,樂天桃猿二軍,8,1,12,0,1
IBQZR,CPBLmi-2022-C2,2022,二軍,2022-08-13,例行賽,樂天桃猿二軍,0gdgG,away,統一7-ELEVEn獅二軍,1,8,3,0,0
JRCpk,CPBLmi-2022-C2,2022,二軍,2022-08-11,例行賽,富邦悍將二軍,64pmi,home,統一7-ELEVEn獅二軍,6,4,9,0,1
JRCpk,CPBLmi-2022-C2,2022,二軍,2022-08-11,例行賽,統一7-ELEVEn獅二軍,RqKUf,away,富邦悍將二軍,4,6,8,0,0
